Hybas_ID,Lat,Long,Gauge_ID,Gauge_Lat,Gauge_Long
hybas_4120907640,25.547917,81.01875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120908740,25.514583,80.285417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120908900,25.510417,81.122917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120911440,25.422917,81.15625,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120915210,25.29375,80.310417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120915760,25.277083,80.34375,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121484030,26.435417,80.410417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121484400,26.40625,80.45625,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121485120,26.360417,80.514583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121488730,26.077083,80.764583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121488870,26.06875,80.072917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121488880,26.06875,81.01875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121489520,26.027083,80.81875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121490110,25.985417,81.102083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121490320,25.964583,81.164583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121490980,25.914583,81.214583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121491410,25.885417,79.989583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121493570,25.722917,80.585417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121493670,25.714583,80.81875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121494150,25.685417,80.85625,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121494550,25.65625,80.31875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121497870,25.39375,80.310417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4121500920,25.172917,80.427083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120868460,26.760417,83.33125,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120868750,26.752083,83.327083,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120874710,26.55625,83.44375,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120881060,26.364583,83.602083,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120881320,26.35625,83.310417,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120883140,26.297917,83.397917,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120883570,26.285417,83.672917,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120883690,26.28125,83.672917,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120883800,26.277083,83.51875,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120884240,26.260417,83.764583,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120886450,26.19375,83.839583,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120888940,26.13125,83.89375,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120889880,26.102083,84.035417,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120889890,26.102083,84.04375,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120890380,26.089583,84.097917,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120894080,25.964583,84.247917,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120901740,25.747917,84.35625,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120903260,25.702083,84.31875,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120903570,25.689583,84.49375,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4121483770,26.45625,83.477083,CWC_017-MGD1LKN,26.30944444,83.95555556
hybas_4120789590,29.252083,78.66875,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120790870,29.214583,78.097917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120792550,29.16875,78.68125,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120792960,29.15625,78.077083,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120797070,29.03125,78.077083,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120801290,28.90625,78.102083,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120802470,28.86875,78.772917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120806050,28.764583,78.839583,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120813270,28.539583,78.20625,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120816480,28.43125,77.45625,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120818090,28.377083,77.489583,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121443640,29.489583,78.685417,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121444610,29.422917,78.622917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121445720,29.339583,78.072917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121446370,29.285417,78.09375,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121448880,29.097917,78.697917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121450030,29.010417,78.722917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121450500,28.96875,78.08125,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121452740,28.79375,78.139583,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121454230,28.672917,78.197917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121458390,28.38125,78.277083,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121459330,28.310417,78.29375,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121459610,28.289583,77.497917,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121460350,28.235417,78.36875,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4121461090,28.177083,78.410417,CWC_017-MGD2LKN,28.8,78.14166667
hybas_4120832490,27.897917,77.527083,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120835230,27.810417,77.689583,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120842230,27.602083,77.68125,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120847290,27.43125,77.714583,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120855310,27.197917,78.077083,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120857750,27.11875,78.202083,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121462750,28.052083,77.502083,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121463640,27.99375,77.54375,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121465750,27.84375,77.622917,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121467380,27.697917,77.710417,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121469680,27.51875,77.685417,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121471650,27.36875,77.789583,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121472440,27.297917,77.835417,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121472500,27.29375,77.88125,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121472890,27.26875,77.997917,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121473990,27.177083,78.18125,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121474690,27.127083,78.30625,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121474700,27.127083,78.36875,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121475570,27.064583,78.385417,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4121478640,26.847917,78.377083,CWC_017-UYDDEL,27.49833333,77.69638889
hybas_4120834310,27.839583,81.822917,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120836030,27.789583,81.78125,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120841490,27.63125,81.860417,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120842800,27.577083,81.964583,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120846890,27.44375,82.227083,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120855330,27.197917,82.885417,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120862130,26.972917,81.65625,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120865790,26.85625,81.76875,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120866750,26.814583,81.88125,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120866980,26.80625,82.14375,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4120867450,26.79375,82.06875,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121471420,27.385417,82.34375,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121472020,27.335417,82.477083,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121473290,27.23125,82.514583,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121473650,27.20625,82.76875,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121473840,27.19375,82.610417,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121479310,26.79375,81.927083,CWC_018-MGD1LKN,27.43694444,82.22888889
hybas_4121479670,26.764583,82.264583,CWC_018-MGD1LKN,27.43694444,82.22888889
,,,CWC_019-CDJAPR,24.34666667,77.11138889
hybas_4120855330,27.197917,82.885417,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120856680,27.15625,83.03125,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120856800,27.152083,83.027083,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120859620,27.052083,83.202083,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120859810,27.047917,83.197917,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120865920,26.852083,83.235417,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120868460,26.760417,83.33125,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120868750,26.752083,83.327083,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120871310,26.660417,82.397917,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120874590,26.560417,82.672917,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120874710,26.55625,83.44375,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121471420,27.385417,82.34375,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121472020,27.335417,82.477083,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121473290,27.23125,82.514583,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121473650,27.20625,82.76875,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121473840,27.19375,82.610417,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121479670,26.764583,82.264583,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121480880,26.672917,82.510417,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121481690,26.614583,82.602083,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121482210,26.572917,83.139583,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121482270,26.56875,82.785417,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121482700,26.535417,82.86875,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4121483130,26.502083,82.939583,CWC_019-MGD1LKN,27.18333333,82.9325
hybas_4120853790,27.24375,83.86875,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120855330,27.197917,82.885417,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120856680,27.15625,83.03125,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120856800,27.152083,83.027083,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120859620,27.052083,83.202083,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120859810,27.047917,83.197917,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120865920,26.852083,83.235417,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120868460,26.760417,83.33125,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120868750,26.752083,83.327083,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120874710,26.55625,83.44375,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121473650,27.20625,82.76875,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121473660,27.20625,83.947917,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121475280,27.09375,84.00625,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121482210,26.572917,83.139583,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121482270,26.56875,82.785417,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121482700,26.535417,82.86875,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121483130,26.502083,82.939583,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121483560,26.472917,83.18125,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121483670,26.464583,83.01875,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4121483770,26.45625,83.477083,CWC_021-MGD1LKN,27.09944444,83.41916667
hybas_4120789590,29.252083,78.66875,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4120792550,29.16875,78.68125,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4121443640,29.489583,78.685417,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4121444610,29.422917,78.622917,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4121448880,29.097917,78.697917,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4121450030,29.010417,78.722917,CWC_021-MGD2LKN,29.69722222,79.26083333
hybas_4121509640,24.50625,83.385417,CWC_022-MGD5PTN,24.56805556,83.975
hybas_4120853790,27.24375,83.86875,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120855330,27.197917,82.885417,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120856680,27.15625,83.03125,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120856800,27.152083,83.027083,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120859620,27.052083,83.202083,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120859810,27.047917,83.197917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120865920,26.852083,83.235417,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120868460,26.760417,83.33125,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120868750,26.752083,83.327083,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120874590,26.560417,82.672917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120874710,26.55625,83.44375,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120879890,26.39375,83.08125,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120881060,26.364583,83.602083,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120881320,26.35625,83.310417,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120883140,26.297917,83.397917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120883570,26.285417,83.672917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120883690,26.28125,83.672917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120883800,26.277083,83.51875,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120884240,26.260417,83.764583,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120886450,26.19375,83.839583,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120888940,26.13125,83.89375,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120889880,26.102083,84.035417,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121473650,27.20625,82.76875,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121473660,27.20625,83.947917,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121475280,27.09375,84.00625,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121482210,26.572917,83.139583,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121482270,26.56875,82.785417,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121482700,26.535417,82.86875,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121483130,26.502083,82.939583,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121483560,26.472917,83.18125,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121483670,26.464583,83.01875,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4121483770,26.45625,83.477083,CWC_023-MGD1LKN,26.74444444,83.34
hybas_4120908520,25.522917,83.79375,CWC_023-MGD5PTN,24.83472222,84.13722222
hybas_4120908790,25.514583,83.877083,CWC_023-MGD5PTN,24.83472222,84.13722222
hybas_4120909650,25.485417,83.51875,CWC_023-MGD5PTN,24.83472222,84.13722222
hybas_4120912140,25.397917,83.53125,CWC_023-MGD5PTN,24.83472222,84.13722222
hybas_4121509640,24.50625,83.385417,CWC_024-MGD5PAT,24.03333333,84.06
hybas_4121509640,24.50625,83.385417,CWC_025-MGD5PTN,24.43,83.86138889
hybas_4121510140,24.46875,83.222917,CWC_025-MGD5PTN,24.43,83.86138889
hybas_4120846890,27.44375,82.227083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120855330,27.197917,82.885417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120856680,27.15625,83.03125,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120856800,27.152083,83.027083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120859620,27.052083,83.202083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120859810,27.047917,83.197917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120865920,26.852083,83.235417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120866980,26.80625,82.14375,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120867450,26.79375,82.06875,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120868460,26.760417,83.33125,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120868750,26.752083,83.327083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120871310,26.660417,82.397917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120874590,26.560417,82.672917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120879890,26.39375,83.08125,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120881320,26.35625,83.310417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120883140,26.297917,83.397917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121471420,27.385417,82.34375,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121472020,27.335417,82.477083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121473290,27.23125,82.514583,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121473650,27.20625,82.76875,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121473840,27.19375,82.610417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121479670,26.764583,82.264583,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121480880,26.672917,82.510417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121481690,26.614583,82.602083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121482210,26.572917,83.139583,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121482270,26.56875,82.785417,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121482700,26.535417,82.86875,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121483130,26.502083,82.939583,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121483560,26.472917,83.18125,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121483670,26.464583,83.01875,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121485590,26.327083,82.052083,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121486220,26.28125,82.072917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121486660,26.247917,82.147917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121487450,26.18125,82.297917,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4121487880,26.147917,82.33125,CWC_026-MGD1LKN,26.78388889,82.71305556
hybas_4120890380,26.089583,84.097917,CWC_026-MGD5PTN,25.57138889,84.79777778
hybas_4120894080,25.964583,84.247917,CWC_026-MGD5PTN,25.57138889,84.79777778
hybas_4120901740,25.747917,84.35625,CWC_026-MGD5PTN,25.57138889,84.79777778
hybas_4120903260,25.702083,84.31875,CWC_026-MGD5PTN,25.57138889,84.79777778
hybas_4120903570,25.689583,84.49375,CWC_026-MGD5PTN,25.57138889,84.79777778
,,,CWC_027-HGDDDN,30.89666667,78.6775
,,,CWC_028-HGDDDN,31.035,78.75027778
,,,CWC_028-MGD1LKN,29.75,80.36666667
,,,CWC_029-MGD1LKN,29.5,80.12777778
,,,CWC_031-MGD1LKN,29.95944444,80.30416667
,,,CWC_033-MGD1LKN,29.8275,80.14111111
,,,CWC_034-MGD1LKN,29.82805556,79.77138889
hybas_4120804940,28.79375,78.989583,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120805570,28.777083,80.122917,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120806050,28.764583,78.839583,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120806240,28.760417,78.947917,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120807330,28.727083,80.185417,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120808810,28.677083,78.947917,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120808990,28.672917,78.952083,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120809150,28.66875,78.947917,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4121450440,28.972917,79.03125,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4121455330,28.59375,79.00625,CWC_047-MGD2LKN,29.20881667,79.53641667
hybas_4120789590,29.252083,78.66875,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4120792550,29.16875,78.68125,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4121443640,29.489583,78.685417,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4121444610,29.422917,78.622917,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4121448880,29.097917,78.697917,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4121450030,29.010417,78.722917,CWC_048-MGD2LKN,29.60555,79.0926
hybas_4121450440,28.972917,79.03125,CWC_048-MGD2LKN,29.60555,79.0926
,,,hybas_4120944790,24.32291667,80.28125
hybas_4120938510,24.522917,78.222917,hybas_4120957350,23.91041667,78.30625
hybas_4120938510,24.522917,78.222917,hybas_4121517550,23.89791667,77.92291667
